"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery 500 gms - DKT",35604310288046,Delivered,"Company Name",43002,404-3476032-7412316,PREPAID,160030,CHANDIGARH,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,199,GURGAON,Haryana,122103,,"will writing",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288153,Delivered,"Company Name",43013,1756800016,PREPAID,312001,Chittorgarh,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288164,Delivered,"Company Name",43014,1756800889,PREPAID,221005,Varanasi,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288175,Delivered,"Company Name",43015,1756801130,PREPAID,282006,agra,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288186,Delivered,"Company Name",43016,1756801337,PREPAID,144401,Phagwara,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288190,Delivered,"Company Name",43017,1756801979,PREPAID,247001,Saharanpur,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288271,Delivered,"Company Name",43027,1756802200,PREPAID,495001,Bilaspur,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288433,Delivered,"Company Name",43050,1756812620,PREPAID,341502,Nagaur,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288444,Delivered,"Company Name",43051,1756813204,PREPAID,453771,indore,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310288455,Rto,"Company Name",43052,1756813783,PREPAID,411014,pune,0.5,54.39,44.1,0,0,0,98.49,17.73,0,0,116.22,1,GURGAON,Haryana,122103,,doc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710011141,Cancelled,"Company Name",43053,1756815287,PREPAID,122103,GURGAON,3,0,0,0,0,0,0,0,0,0,0,2000,"NEW DELHI",Delhi,110032,,books,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Amazon 2 kg",363184485675,Cancelled,"Company Name",43059,1756835836,PREPAID,500075,Hyderabad,2,0,0,0,0,0,0,0,0,0,0,3000,GURGAON,Haryana,122103,,books,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",76572092656,Cancelled,"Company Name",43061,1756838756,PREPAID,141001,LUDHIANA,0.5,0,0,0,0,0,0,0,0,0,0,349,GURGAON,Haryana,122103,,panchtatva,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Amazon 5 kg",363197255203,Cancelled,"Company Name",43150,1756879909,PREPAID,226001,lucknow,10,0,0,0,0,0,0,0,0,0,0,3000,GURGAON,Haryana,122103,,books,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
