"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery 500 gms - DKT",35604310277034,Rto,"ARORA ENTERPRISE",41770,#4055,COD,575006,Mangalore,0.5,0,44.1,0,0,-38.22,5.88,0,0.53,0.53,6.94,1098,"NEW DELHI",Delhi,110077,ER000224,er224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310275822,Rto,"ARORA ENTERPRISE",41624,#4027,COD,744103,"Port blair",0.5,0,44.1,0,0,-38.22,5.88,0,0.53,0.53,6.94,1298,"NEW DELHI",Delhi,110077,PE000106,pe106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310273836,Rto,"ARORA ENTERPRISE",41388,#4001,COD,791111,"Arunachal Pradesh",0.5,0,91.14,0,0,-38.22,52.92,0,4.76,4.76,62.45,1298,"NEW DELHI",Delhi,110077,PE000106,pe106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310283216,Rto,"ARORA ENTERPRISE",42465,#4104,COD,792001,Tezu,0.5,0,91.14,0,0,-38.22,52.92,0,4.76,4.76,62.45,1498,"NEW DELHI",Delhi,110077,ER000209,er209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77978108401,Rto,"ARORA ENTERPRISE",41384,#4011,COD,110084,NORTH,0.5,0,39.44,0,0,-45.16,-5.72,0,-0.51,-0.51,-6.75,898,"NEW DELHI",Delhi,110077,ER000236,er236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77993483713,Rto,"ARORA ENTERPRISE",42842,#4137,COD,500036,Hyderabad,0.5,62.7,60.58,0,0,0,123.29,0,11.1,11.1,145.48,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310286624,Delivered,"ARORA ENTERPRISE",42844,#4136,COD,600018,Chennai,0.5,48.51,0,0,0,38.22,86.73,0,7.81,7.81,102.34,999,"NEW DELHI",Delhi,110077,ER000022,er022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310286635,Delivered,"ARORA ENTERPRISE",42845,#4133,COD,781009,Guwahati,0.5,91.14,0,0,0,38.22,129.36,0,11.64,11.64,152.65,1298,"NEW DELHI",Delhi,110077,ER000210,er210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77993492076,Delivered,"ARORA ENTERPRISE",42847,#4131,COD,560034,Bangalore,0.5,62.7,0,0,0,45.16,107.86,0,9.71,9.71,127.28,1098,"NEW DELHI",Delhi,110077,ER000016,er016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77993496486,Rto,"ARORA ENTERPRISE",42849,#4130,COD,110096,Delhi,0.5,41.4,39.44,0,0,0,80.84,0,7.28,7.28,95.39,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
