"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Xpressbees 5 Kg - DKT",153700650001028,Delivered,"Critical Path Technologies Private Limited",32233,10011,PREPAID,700075,KOLKATA,5,213.15,0,0,0,0,213.15,0,19.18,19.18,251.52,25000,GURGAON,Haryana,122002,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 5 Kg - DKT",35655310001746,Cancelled,"Critical Path Technologies Private Limited",31719,1001,PREPAID,700075,KOLKATA,5,-232.26,0,0,0,0,-232.26,0,-20.9,-20.9,-274.07,25000,GURGAON,Haryana,122002,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410000604,Delivered,"Critical Path Technologies Private Limited",37189,1001,PREPAID,500039,Telangana,14,532.14,0,0,0,0,532.14,0,47.89,47.89,627.92,5000,"NEW DELHI",Delhi,110042,SKU001,"Phone stand",50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410000615,Delivered,"Critical Path Technologies Private Limited",37190,1002,PREPAID,412308,Pune,14,617.41,0,0,0,0,617.41,0,55.57,55.57,728.54,5000,"NEW DELHI",Delhi,110042,SKU001,"Phone stand",50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410000626,Delivered,"Critical Path Technologies Private Limited",37191,1003,PREPAID,412308,Pune,14,617.41,0,0,0,0,617.41,0,55.57,55.57,728.54,5000,"NEW DELHI",Delhi,110042,SKU001,"Phone stand",50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410000652,Delivered,"Critical Path Technologies Private Limited",37462,10001,PREPAID,500039,Hyderabad,14,532.14,0,0,0,0,532.14,0,47.89,47.89,627.92,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410000663,Cancelled,"Critical Path Technologies Private Limited",37465,10005,PREPAID,412308,Maharastra,14,617.41,0,0,0,0,617.41,0,55.57,55.57,728.54,2500,GURGAON,Haryana,122002,SKU003,Astronaut,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410000674,Delivered,"Critical Path Technologies Private Limited",37466,10002,PREPAID,412308,Maharastra,14,617.41,0,0,0,0,617.41,0,55.57,55.57,728.54,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410000685,Cancelled,"Critical Path Technologies Private Limited",37467,10003,PREPAID,412308,Maharastra,14,617.41,0,0,0,0,617.41,0,55.57,55.57,728.54,5000,"NEW DELHI",Delhi,110042,SKU002,Tumbler,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410000696,Delivered,"Critical Path Technologies Private Limited",37468,10004,PREPAID,412308,Maharastra,14,617.41,0,0,0,0,617.41,0,55.57,55.57,728.54,5000,"NEW DELHI",Delhi,110042,SKU002,Tumbler,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
